Cell,normalized_dimapd,mean_ploidy,ploidy_confidence,is_high_dimapd,is_noisy,coverage_per_1Mbp
1146,0.942315533059,1.95768898213,15,0,0,208
1147,0.942042929457,1.90409288742,8,0,0,226
1148,1.04985809851,1.72503332672,8,0,0,517
1149,1.00245723009,1.75788361739,9,0,0,514
1150,1.2388857546,2.39122601695,8,0,0,340
1151,1.24431690979,1.47196550037,-4,0,1,395
1152,1.21917637966,2.76845411553,1,0,1,270
1153,1.25198635766,2.46286459922,3,0,0,296
1154,1.26802122263,2.44947127285,8,0,0,256
1155,1.01673895049,1.75620945155,7,0,0,407
1156,1.15370885682,1.67979125453,6,0,0,481
1157,1.21949606068,1.58868794326,9,0,0,293
1158,1.30401345141,1.44369747899,8,0,0,452
1159,1.13653032552,1.64815287527,8,0,0,446
1160,1.20535556635,1.57153393376,11,0,0,333
1161,1.24014749955,2.44915188104,8,0,0,439
1162,1.25351172474,1.52883394682,11,0,0,354
1163,1.26261379533,2.75544557264,10,0,0,266
1164,1.07781138472,1.73342882265,12,0,0,306
1165,1.18354149458,1.60267910961,10,0,0,312
1166,1.21436789722,1.61701916464,11,0,0,418
1167,1.08797344563,1.73020588152,7,0,0,425
1168,1.01098908672,1.82467509448,9,0,0,349
1169,1.15590437556,2.06558097655,12,0,0,203
1170,1.33140967118,1.54999219869,12,0,0,310
1171,1.12714185789,1.60657782818,14,0,0,164
1172,1.16865830044,1.56811123559,12,0,0,214
1173,1.21785261127,2.48828437941,9,0,0,184
1174,1.00788141168,1.81321633365,12,0,0,181
1175,1.22333374692,2.50461318072,7,0,0,465
1176,1.26564490808,2.35926611228,10,0,0,194
1177,1.24382748196,1.53546199892,10,0,0,514
1178,1.17554152727,1.63753322701,13,0,0,193
1179,1.18195215425,1.61581380181,15,0,0,239
1180,0.837056392722,1.95337676423,12,0,0,435
1181,1.06204665566,1.72832853557,10,0,0,399
1182,1.30691462423,2.46011260654,7,0,0,332
1183,1.09944577452,2.05661995591,5,0,0,168
1184,1.19099988814,2.13612732547,12,0,0,260
1185,1.28391040442,2.52589876004,5,0,0,635
1186,1.11800820392,2.02937443722,-3,0,0,274
1187,1.3255030243,2.76502034855,8,0,0,320
1188,1.24653593963,1.54662477482,7,0,0,374
1189,1.31370997699,2.30715607781,11,0,0,271
1190,1.35506026316,2.31861111505,12,0,0,351
1191,0.874719967086,1.96098529151,4,0,0,301
1192,1.03540467134,1.80699553477,11,0,0,259
1193,1.10370577579,1.71914438048,11,0,0,233
1194,0.989690456545,1.89937066803,10,0,0,100
1195,1.31170560439,1.51042161625,9,0,0,322
1196,1.15403248061,1.60747988231,11,0,0,196
1197,1.0788990262,1.73277066563,7,0,0,553
1198,1.324217298,5.49695526112,-3,0,0,193
1199,0.865114797461,1.9303542188,10,0,0,326
1200,0.95408676075,1.94946723665,1,0,1,224
1201,1.33439118725,2.21963064053,14,0,0,153
1202,0.924778256322,1.9169224009,11,0,0,143
1203,1.31566457833,2.87776997752,6,0,0,377
1204,1.08486109445,1.72574480005,8,0,0,416
1205,1.34548198379,2.59780433456,6,0,0,469
1206,0.884338867713,1.95543536817,6,0,0,232
1207,0.946704379884,1.85703753066,11,0,0,345
1208,1.0602231496,1.75362113338,11,0,0,326
1209,1.28494208952,2.46180294631,10,0,0,236
1210,1.21972924054,2.41827011698,6,0,0,131
1211,0.891311520376,1.9465569308,7,0,0,269
1212,1.09597413851,2.03520567376,-3,0,0,297
1213,1.33061293499,2.439128523,7,0,0,310
1214,1.07318897898,1.76381613921,11,0,0,299
1215,1.29987682773,1.45076695056,11,0,0,383
1216,1.11475378886,1.63010581973,16,0,0,219
1217,1.20640030518,1.5607216078,10,0,0,429
1218,1.18239196516,1.68136114814,10,0,0,310
1219,1.10497655315,1.75011521799,9,0,0,414
1220,1.00025011517,1.80047628835,9,0,0,338
1221,1.06277770886,1.73130846092,8,0,0,421
1222,1.31122357746,2.24863837513,13,0,0,242
1223,0.781019567331,2.02040150849,3,0,0,518
1224,1.15110891507,1.64524363265,10,0,0,344
1225,1.0056625653,1.81647292316,16,0,0,186
1226,1.14209033992,1.61323416806,13,0,0,225
1227,0.806072731446,1.95211321531,3,0,0,501
1228,1.25041599051,2.0899509526,12,0,0,97
1229,1.0481229325800001,1.75522616592,12,0,0,176
1230,1.0642106462,1.80147710278,12,0,0,233
1231,1.30318963219,2.38106279782,10,0,0,268
1232,1.25886448742,1.51849829836,9,0,0,356
1233,1.22934470322,1.5958109095,8,0,0,327
1234,1.00847443012,1.79117957734,12,0,0,264
1235,1.3013222853,2.34573336736,11,0,0,288
1236,1.1704319346,1.65110045947,8,0,0,334
1237,1.28235378237,2.26259847265,11,0,0,256
1238,1.07074486605,1.70450999858,9,0,0,273
1239,1.09483261535,1.76014945903,10,0,0,297
1240,0.934718618688,1.90897493143,6,0,0,179
1241,1.34022663162,2.31594815661,11,0,0,230
1242,1.15603331734,1.62125970297,9,0,0,180
1243,1.2795321137,2.4618636254,3,0,0,416
1244,1.36665461158,2.18997284786,4,0,0,158
1245,1.15300507713,1.59539403734,13,0,0,175
1246,1.0292526646,1.8214126236,17,0,0,215
1247,1.10379391283,6.76312880044,1,0,1,60
1248,1.15498154772,1.65142727492,12,0,0,300
1249,1.23200265223,1.94302662632,8,0,0,58
1250,0.937199612495,1.92902713585,5,0,0,178
1251,1.04671583069,1.74306333385,15,0,0,158
1252,1.16048170761,1.71889799507,10,0,0,224
1253,1.22877322205,1.96866957354,1,0,1,76
1254,1.16446077683,1.67066386013,3,0,0,141
1255,0.917312618038,1.95735903888,13,0,0,96
1256,1.11397701159,1.71757132324,13,0,0,209
1257,1.10339367863,1.61456981814,9,0,0,309
1258,0.895438012029,1.94406327966,6,0,0,100
1259,1.08654132663,1.75195106219,11,0,0,129
1260,1.26350806472,1.52928328807,11,0,0,298
1261,1.23898240621,2.47357971467,3,0,0,245
1262,1.1624848087,1.5838669191,12,0,0,204
1263,0.999946469505,1.83119901918,12,0,0,78
1264,0.948727380901,1.95615352997,4,0,0,131
1265,1.22901927988,4.01212597979,0,0,1,86
1266,1.26229993544,1.80687738798,-4,0,1,138
1267,1.21208559723,2.08096213404,9,0,0,97
1268,1.0533494273,1.72412057452,9,0,0,208
1269,1.00800318927,1.86650743476,8,0,0,153
1270,1.30786475735,2.41124260355,9,0,0,373
1271,0.997341935592,1.876510657,15,0,0,141
1272,0.823370817422,1.96244780479,1,0,1,399
1273,1.04194840313,1.77203479346,10,0,0,258
1274,1.22292135376,1.52238107395,12,0,0,374
1275,1.3249679485,2.26537166354,10,0,0,279
1276,0.874597845038,1.95023105491,6,0,0,214
1277,1.18135014092,1.54820793996,7,0,0,414
1278,1.19885404804,1.50230846152,9,0,0,383
1279,1.18793339539,2.88255233449,4,0,0,200
1280,0.925084625615,1.95971028256,2,0,1,148
1281,1.24050679823,2.38514591116,11,0,0,200
1282,1.26442945275,2.67566704966,3,0,0,300
1283,1.27198754424,1.57449525404,9,0,0,577
1284,1.0450198743,2.0257522902,-3,0,0,391
1285,1.09157556076,1.71825453102,10,0,0,516
1286,1.11152249958,1.646769414,10,0,0,182
1287,1.29947194848,1.48004881371,9,0,0,379
1288,1.16881737237,2.00091429705,10,0,0,75
1289,1.37755575246,2.37456474409,11,0,0,255
1290,1.25952277895,2.18375853294,8,0,0,205
1291,1.17259608608,1.65184192615,12,0,0,267
1292,1.2535390898,2.1806085538,13,0,0,384
1293,1.26698287251,1.63291139241,12,0,0,411
1294,1.1460074846,2.08319685787,11,0,0,264
1295,1.35740462817,2.77517009457,6,0,0,380
1296,1.21719765342,1.60262584851,10,0,0,419
1297,1.18356588539,1.58640736776,12,0,0,235
1298,1.3263546675,0.961518287496,-4,0,1,177
1299,0.942916189753,1.87905707196,9,0,0,330
1300,1.16229811782,1.53810695619,13,0,0,264
1301,1.30606165175,2.33764014268,-3,0,0,401
1302,1.35525312569,1.52859342078,12,0,0,451
1303,1.17296117885,1.54964229752,7,0,0,219
1304,0.982099247936,1.95767012034,8,0,0,113
1305,1.05391029059,1.71260587589,12,0,0,181
1306,0.858748400957,1.95971812613,4,0,0,305
1307,1.30269003633,2.35048343276,10,0,0,396
1308,0.780583259851,1.96004537881,3,0,0,443
1309,1.16990018085,2.09308523835,9,0,0,117
1310,1.26865341022,2.36811425654,11,0,0,253
1311,1.39559445417,7.48049425426,0,0,1,214
1312,1.01857685562,1.79284139486,10,0,0,265
1313,1.31984381307,2.67585742153,3,0,0,436
1314,1.18226187895,1.60349668198,12,0,0,354
1315,1.19978771974,1.58513942867,7,0,0,455
1316,1.38887996467,2.35037319787,9,0,0,463
1317,1.10050469533,1.73458234093,13,0,0,288
1318,1.12685348146,1.71534109439,8,0,0,283
1319,1.23369682312,1.58211674951,15,0,0,379
1320,1.2487732275,2.33827461717,8,0,0,427
1321,1.24444456442,1.6483418304,12,0,0,411
1322,1.30329667819,2.20457077175,11,0,0,360
1323,1.23016112169,1.46122199997,10,0,0,342
1324,1.31311333353,1.89622547908,9,0,0,77
1325,1.27035097901,2.53721921568,9,0,0,332
1326,1.04599211538,1.77200978134,12,0,0,147
1327,1.20028164657,1.51669184451,9,0,0,338
1328,1.30397060414,2.28332376111,12,0,0,256
1329,1.24827611634,0.962699683908,-4,0,1,139
1330,1.06950131282,2.01173334468,12,0,0,239
1331,1.13701620611,2.06186495359,10,0,0,116
1332,1.2929404336,2.80599692284,6,0,0,302
1333,1.13196279429,2.06519518838,12,0,0,355
1334,0.877527576907,1.96293880792,20,0,0,324
1335,1.09222858965,1.72772449189,12,0,0,288
1336,1.15949895723,1.66591966413,12,0,0,418
1337,0.850421346439,1.9273580625,5,0,0,451
1338,1.24093229782,2.22977353164,12,0,0,299
1339,1.31379613138,2.31445291718,8,0,0,349
1340,1.2612401021,2.48711221415,8,0,0,175
1341,0.932263900351,1.89398238123,8,0,0,506
1342,1.22992875763,1.60240639247,11,0,0,371
1343,1.18277580219,1.60577939538,12,0,0,340
1344,1.11024998949,1.68527853998,9,0,0,288
1345,1.28797573782,2.42216435596,6,0,0,316
1346,1.28761579853,2.31944877869,8,0,0,223
1347,1.29565022971,2.30203230997,7,0,0,177
1348,0.821215655153,1.96214350024,5,0,0,363
1349,1.0942449957,2.11878772404,13,0,0,458
1350,0.976780834385,1.95682000184,7,0,0,58
1351,1.22317588808,2.47468919666,10,0,0,182
1352,1.28759654514,1.5142387228,11,0,0,233
1353,1.29571988172,1.55407514615,7,0,0,643
1354,1.06277348945,1.6862892422,10,0,0,180
1355,1.28901470216,2.20832594966,4,0,0,166
1356,1.29163201423,1.55609932549,13,0,0,397
1357,1.22522928226,1.54067141692,8,0,0,209
1358,1.10643093935,1.67024362566,8,0,0,327
1359,1.16716452992,0.953260892679,2,0,1,90
1360,1.14502400036,1.66011249902,12,0,0,381
1361,1.05154817093,1.99316102422,0,0,1,90
1362,1.03781863263,1.79451248901,12,0,0,253
1363,1.01718527833,1.80700037583,8,0,0,206
1364,0.934745309956,1.927848864,10,0,0,305
1365,1.12311476393,1.69271176708,10,0,0,139
1366,1.01985263068,1.77712312644,9,0,0,486
1367,1.26455847808,2.25040593912,11,0,0,265
1368,1.06263541087,1.75503101187,12,0,0,266
1369,0.988809316548,1.86086377042,7,0,0,244
1370,1.22101809272,2.43523988511,-3,0,0,259
1371,0.835846992611,1.95320066076,10,0,0,452
1372,1.18049900613,2.54531143635,4,0,0,286
1373,0.871016479877,1.96556881983,7,0,0,345
1374,1.12889059905,1.53669968729,11,0,0,164
1375,0.890497672226,1.92326611617,6,0,0,200
1376,1.1914594548,1.64969552611,10,0,0,172
1377,1.09856952367,1.68530358231,12,0,0,223
1378,1.3469924013,7.82058316851,1,0,1,176
1379,1.29671528049,2.30643297244,-4,0,1,197
1380,1.33995140562,2.32335129769,10,0,0,341
1381,1.36515006222,2.46547824176,7,0,0,369
1382,0.804731424761,1.9627957096,2,0,1,333
1383,1.30852098255,2.28540736014,10,0,0,202
1384,1.30030873647,2.30782978723,14,0,0,226
1385,1.2752027499,2.18168865323,7,0,0,211
1386,0.813396520844,1.96118012422,2,0,1,366
1387,1.04452963304,1.71250070914,8,0,0,357
1388,1.25236475812,2.4483504482,7,0,0,268
1389,0.772478118129,1.96112690838,4,0,0,526
1390,1.03901954836,1.73080821326,15,0,0,138
1391,0.7972570087,1.96143320998,7,0,0,437
1392,1.31906857463,2.67584073998,9,0,0,391
1393,0.838239061725,1.9537236607,15,0,0,405
1394,1.21078473349,2.18699359888,14,0,0,168
1395,0.783449734026,1.96276995505,3,0,0,493
1396,1.27662225981,2.27935630228,7,0,0,158
1397,1.002891856,1.82151185456,12,0,0,138
1398,0.782009813111,1.96137022622,3,0,0,418
1399,1.13415396601,6.26653009725,0,0,1,89
1400,0.817548159415,1.93801356994,6,0,0,499
1401,1.32310863843,2.2996434925,5,0,0,164
1402,0.841925024711,1.95571136886,3,0,0,405
1403,1.16472103676,2.12076482974,9,0,0,189
1404,1.24287569665,1.48236170213,9,0,0,343
1405,1.31180828974,2.15692056853,7,0,0,193
1406,1.13322454679,2.03992938624,10,0,0,246
1407,1.26259351998,1.63106830545,10,0,0,382
1408,1.22863762029,2.45933737076,5,0,0,296
1409,1.20873546676,1.60745873792,12,0,0,380
1410,1.07005816032,1.63672462206,11,0,0,279
1411,1.02089374633,1.82701932484,12,0,0,424
1412,1.2589346595,1.42920055882,10,0,0,454
1413,0.95303678452,1.86446457943,9,0,0,487
1414,1.03733733647,2.00119072088,11,0,0,132
1415,0.836885089649,1.95883633064,1,0,1,336
1416,1.27909996059,2.36272486829,11,0,0,259
1417,1.28669709677,2.14807907762,9,0,0,179
1418,1.40571665885,2.19870635545,8,0,0,344
1419,1.16450036355,1.6014107472,14,0,0,199
1420,0.926176338175,1.94834515953,15,0,0,410
1421,0.840985589314,1.96054338809,3,0,0,443
1422,1.23892459832,4.31513016107,2,0,1,112
1423,1.33519448914,2.293371525,9,0,0,198
1424,1.06258839843,1.74717754517,12,0,0,355
1425,0.923133552298,1.9566184965,7,0,0,122
1426,1.20343766646,2.5173804848,2,0,1,106
1427,1.23510391764,2.34662422279,11,0,0,258
1428,1.21108096303,6.65481362828,0,0,1,64
1429,1.28979209008,7.10998872892,1,0,1,165
1430,0.859639849684,1.95908066186,4,0,0,295
1431,1.16693247222,1.58270988604,12,0,0,247
1432,1.11973193721,2.06161547406,-3,0,0,316
1433,1.11356964564,1.59062847746,6,0,0,144
1434,1.00486215329,1.83586850201,15,0,0,264
1435,0.833888802209,1.96175553035,3,0,0,332
1436,1.26623091945,2.13746447328,5,0,0,138
1437,0.87882438349,1.94112101839,4,0,0,328
1438,0.933610755876,1.85468352276,8,0,0,429
1439,1.30697912634,2.17101178072,8,0,0,146
1440,1.23378266684,1.51295939201,7,0,0,225
1441,1.23328218279,2.66591939386,11,0,0,359
1442,1.14316616127,1.72387138866,12,0,0,230
1443,1.04985847206,1.74690067267,11,0,0,148
1444,1.26083770651,2.62170847284,6,0,0,326
1445,1.11512125956,1.56090747962,11,0,0,246
1446,1.16758074046,1.66666666667,11,0,0,302
1447,1.11524953678,1.70476035098,8,0,0,425
1448,1.25461411965,2.17572301888,-3,0,0,348
1449,1.08456237216,2.04356147875,13,0,0,335
1450,1.21581670759,1.57629028942,9,0,0,250
1451,0.885001879858,1.96023927311,1,0,1,189
1452,1.31692806525,2.2998127633,9,0,0,254
1453,1.2080661679,1.55422763478,11,0,0,306
1454,0.996663167522,1.83418873703,8,0,0,400
1455,1.36895028963,2.13666071226,-4,0,1,132
1456,1.03073807414,1.78402654209,12,0,0,269
1457,1.08514641044,1.69904922612,11,0,0,251
1458,1.22661086097,2.12029723329,13,0,0,173
1459,0.854179498827,1.95932717594,3,0,0,283
1460,1.06328764423,1.74220949113,8,0,0,409
1461,1.11545601679,1.67946545674,11,0,0,297
1462,1.25205930863,1.57521044458,10,0,0,385
1463,1.29427974805,2.19157443973,8,0,0,241
1464,0.923698929022,1.96189450107,11,0,0,147
1465,1.32004132205,2.24732036522,10,0,0,177
